Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.78682927,70.03243902,69.4304878,69.82902439,71.02804878,70.72658537,70.70731707,70.39390244,70.04292683,69.79682927,69.83536585,70.16463415,69.87878049,69.81341463,69.74097561,68.92536585,69.04780488,69.10463415,68.98780488,68.49560976,68.80853659,68.78634146,69.32829268,69.11902439,69.16292683,69.29146341,70.62243902,70.69292683,70.61536585,70.15536585,69.27317073,69.03243902,68.39609756,66.72268293,65.66439024,66.39121951,68.77658537,69.34926829,69.01219512,69.74292683,70.31463415,70.76097561,70.96097561,71.26585366,72.02682927,71.35609756,70.86585366,71.0195122,72.4195122,73.0804878,73.48292683,73.57560976,73.77804878,73.98292683,74.12439024,74.4804878,74.5804878,74.62926829,74.78292683,75.38780488,75.18536585,72.9804878,74.27804878,75.67804878,
"Macao SAR, China",MAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.7807561,64.311,64.91753659,65.49134146,65.88607317,66.22146341,66.70441463,67.32268293,67.945,68.19463415,68.69914634,69.10892683,69.68139024,70.18814634,70.55039024,70.70743902,71.48697561,71.38753659,71.90514634,72.33468293,72.76482927,73.19197561,73.75529268,73.9065122,74.06739024,74.53580488,74.8145122,74.99582927,75.37185366,76.04936585,76.39868293,76.46012195,76.89331707,77.30126829,77.2664878,76.75853659,77.54390244,77.64634146,78.24634146,78.99512195,80.18292683,80.58780488,80.94634146,81.04390244,80.99268293,81.34146341,81.72926829,81.72926829,82.02682927,82.17560976,82.27317073,82.47073171,82.47073171,82.72195122,83.02195122,83.22439024,83.27560976,83.52682927,83.67804878,83.92926829,84.12926829,83.72926829,83.0804878,83.1804878,
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.648,67.912,68.194,68.487,68.757,69.034,69.401,69.775,70.15,70.559,70.982,71.305,71.568,71.78,71.933,72.046,72.116,72.174,72.238,72.296,72.347,72.384,72.419,72.55,72.734,72.943,73.201,73.519,73.858,74.205,74.565,74.925,75.15,75.349,75.533,75.714,75.885,76.105,76.338,76.565,76.793,77.009,77.219,77.419,77.612,77.802,77.989,78.16,78.326,78.513,78.752,79.016,79.302,79.528,79.727,79.829,79.885,78.762,80.029,80.078,80.085,80.206,80.236,80.224,
Morocco,MAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.73,43.694,44.226,44.768,45.346,45.922,46.495,47.099,47.659,48.187,48.691,49.169,49.706,50.22,50.762,51.356,52.048,52.791,53.554,54.376,55.219,56.023,56.869,57.685,58.438,59.208,59.951,60.62,61.231,61.824,62.396,62.919,63.388,63.868,64.346,64.725,65.226,65.616,66.008,66.404,66.794,67.2,67.582,67.958,68.272,68.748,69.157,69.62,70.051,70.454,70.821,71.263,71.674,72.117,72.522,72.894,73.228,73.608,73.946,74.245,73.133,73.385,75.161,75.313,
Monaco,MCO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.861,72.177,72.437,72.476,72.706,72.866,73.03,73.058,73.17,73.249,73.349,73.365,73.381,73.374,73.421,73.523,73.797,74.193,74.656,74.87,74.948,74.953,75.255,75.697,76.394,77.363,78.4,79.257,79.408,79.416,79.436,79.749,80.065,80.365,80.654,80.902,81.133,81.358,81.605,81.826,82.121,82.485,83.055,83.613,84.151,84.34,84.194,83.903,83.827,84.187,84.644,85.01,85.045,85.056,85.093,85.323,85.63,85.878,86.084,86.151,86.089,85.113,85.746,86.372,
Moldova,MDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.44,59.856,60.254,60.616,60.962,61.275,61.552,61.781,61.975,62.184,62.414,62.672,62.932,63.175,63.437,63.7,63.968,64.231,64.489,64.823,65.189,65.595,65.859,66.149,66.433,66.882,67.395,67.922,68.191,68.173,67.92,67.554,66.749,66.66,66.319,66.218,66.248,66.484,66.84,67.205,67.462,67.672,67.793,67.9,68.017,68.197,68.423,68.674,69,69.406,69.876,70.173,70.344,70.291,70.241,70.118,70.179,70.375,70.236,70.181,69.914,68.991,71.546,71.198,
Madagascar,MDG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.349,43.79,44.185,44.626,45.037,45.447,45.98,46.457,46.932,47.322,47.898,48.204,48.507,48.921,49.303,49.596,49.8,49.945,50.017,50.059,49.984,49.806,50.009,50.107,50.209,50.406,50.651,51.098,51.425,51.816,52.14,52.555,52.946,53.733,54.247,54.845,55.477,56.127,56.803,57.434,57.974,58.674,59.17,59.693,60.168,60.664,61.14,61.533,61.992,62.304,62.597,62.86,63.007,63.161,63.261,63.362,63.431,63.433,63.491,63.504,62.706,62.516,63.068,63.632,
Maldives,MDV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.244,38.645,39.09,39.593,40.152,40.759,41.406,42.106,42.852,43.654,44.522,45.454,46.431,47.459,48.535,49.645,50.753,51.835,50.448,53.871,54.819,55.729,56.614,57.484,58.341,59.18,59.993,60.789,61.59,62.375,63.148,63.911,64.664,65.434,66.197,66.962,67.734,68.517,69.303,70.157,70.892,71.659,72.36,73.263,73.008,74.785,75.256,75.711,75.999,76.371,76.756,77.141,77.512,77.847,78.187,78.607,78.913,79.228,79.433,79.707,78.713,78.052,80.76,81.041,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.51658824,44.66657765,45.17048895,45.82182827,46.58634582,47.2003778,48.33036458,48.98124464,49.57401947,50.26263171,50.88973647,50.25231038,52.06744542,52.58011377,53.17707265,53.75448201,54.27460568,55.21985874,55.67439383,56.56363973,57.07872353,57.41076779,57.83383164,58.87149006,59.51131718,60.0636598,60.68064274,61.20323306,61.57560886,62.29774722,62.40643404,63.18537568,63.64568875,64.00856483,64.1689718,64.44889852,64.76469677,65.02205546,65.3905263,65.84815456,66.22251382,66.59719612,66.96414799,67.08379406,67.53184346,67.52994702,68.0590797,68.34658832,68.70416508,68.99872131,69.2105447,69.39403007,69.45512501,69.70834025,69.98988301,70.15110492,70.42892781,70.70975753,70.94032135,71.2438695,69.91107896,69.71131935,71.69183197,72.08394124,
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.573,54.422,55.057,55.501,55.916,56.688,57.355,57.959,58.22,58.413,58.893,59.415,60.051,60.518,61.18,61.883,62.475,62.988,63.435,63.862,64.282,64.722,65.256,65.756,66.215,66.775,67.377,67.904,68.299,68.621,69.034,69.368,69.663,69.961,70.302,70.703,71.088,71.472,71.792,72.203,72.562,72.912,73.106,73.308,73.432,73.627,73.746,73.796,73.695,73.628,73.718,73.921,74.128,74.289,74.404,74.431,74.376,74.261,74.301,74.53,70.449,69.75,73.973,75.069,
Marshall Islands,MHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.359,54.725,55.214,55.739,56.265,56.779,57.284,57.764,58.192,58.504,58.798,59.133,59.491,59.833,60.12,60.273,60.416,60.572,60.701,60.845,60.989,61.139,61.293,61.452,61.602,61.712,61.778,61.808,61.778,61.733,61.756,61.792,61.9,62.085,62.308,62.515,62.765,63.015,63.218,63.421,63.323,63.735,63.848,63.956,64.044,64.112,64.207,64.259,64.3,64.395,64.498,64.641,64.776,64.954,65.11,65.292,65.477,65.673,65.87,66.047,65.387,65.421,66.725,66.945,
Middle income,MIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.57219907,46.217093,50.07928977,50.58226808,51.10288353,50.87262797,51.63845296,52.21604925,52.97727978,53.52493021,53.83214801,53.89017311,55.09909837,55.72973162,56.2436729,56.83756818,57.23346971,57.99390098,58.49809911,59.07077363,59.53446501,59.9673059,60.40899311,60.88185309,61.31242134,61.68209964,62.07985298,62.43144573,62.72838159,63.08525686,63.3085505,63.59046542,63.94796885,64.25241321,64.53236249,64.8716265,65.19902191,65.52320174,65.83185224,66.14184414,66.49968943,66.82634758,67.16952401,67.47644117,67.69123164,68.1061163,68.43859178,68.77740998,68.97444472,69.39415466,69.71168565,70.04176253,70.371958,70.65585397,70.9403713,71.20726423,71.44242412,71.65997567,71.96013269,72.18963241,71.52145539,70.39571078,72.51755067,72.74319387,
North Macedonia,MKD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.50173171,61.77809756,59.28473171,61.35760976,61.50341463,62.56336585,63.48090244,63.71129268,64.52109756,63.93153659,64.90182927,65.13792683,65.56858537,66.98626829,67.02619512,67.16287805,67.77168293,68.13565854,68.95487805,69.06236585,68.96797561,69.32809756,69.73285366,69.60729268,70.06178049,70.08778049,70.15409756,70.26380488,70.31360976,70.95746341,71.17209756,71.58290244,71.14846341,71.59656098,71.69268293,71.84878049,72.49512195,72.44634146,72.29756098,72.7902439,72.94634146,73.43658537,73.03902439,73.24146341,73.59756098,73.69756098,73.89512195,73.8,74.4,74.44634146,74.99756098,75.1,74.90243902,75.4,75.45121951,75.40243902,75.4,75.95365854,76.64878049,76.60243902,74.39512195,73.24634146,74.42487805,75.31609756,
Mali,MLI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,30.459,30.637,30.833,31.02,31.231,31.529,31.792,32.197,32.568,32.871,33.396,33.804,34.507,35.087,35.749,36.484,37.204,37.986,38.761,39.506,40.266,40.984,41.804,42.748,43.396,43.921,44.62,45.228,45.72,46.237,46.541,46.889,47.238,47.586,47.914,48.292,48.5,49.086,49.592,50.06,50.605,51.3,51.995,52.632,53.253,53.792,54.305,54.756,55.187,55.588,55.993,56.367,56.696,57.052,57.482,57.852,58.286,58.562,58.873,59.217,58.858,59.116,60.035,60.439,
Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.34409756,68.32163415,69.07526829,69.1585122,69.25819512,69.37190244,69.65809756,69.7105122,69.81878049,69.97414634,70.28495122,70.07653659,70.59631707,71.21992683,71.82907317,71.95321951,72.09160976,72.21780488,72.22892683,72.39170732,72.21839024,72.27165854,72.72558537,73.00114634,73.21117073,73.76407317,74.3935122,75.19331707,75.75090244,76.05129268,76.04592683,76.37763415,76.56512195,76.71960976,76.83297561,77.2902439,77.34146341,77.73902439,77.58780488,77.5,78.34878049,78.84390244,78.73902439,78.54634146,79.25365854,79.3,79.43902439,79.79268293,79.63658537,80.24146341,81.39756098,80.74634146,80.74634146,81.74634146,82.04634146,81.89756098,82.45365854,82.34634146,82.24878049,82.65853659,82.09756098,82.25853659,82.44878049,83.50731707,
Myanmar,MMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.086,44.603,45.264,45.951,46.653,47.405,48.181,48.86,49.4,50.02,50.47,51.027,51.397,51.763,52.092,52.493,52.908,53.266,53.522,54.026,54.374,54.699,55.033,55.308,55.596,55.816,56.084,56.353,56.57,56.889,57.159,57.395,57.681,58.032,58.326,58.671,59.169,59.523,59.896,60.107,60.357,60.64,60.925,61.196,61.443,61.72,62.026,62.367,56.364,63.095,63.479,63.859,64.251,64.617,64.994,65.288,65.64,65.909,66.232,66.457,66.612,65.553,66.506,66.889,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.41326919,44.1901237,44.68182781,45.71474863,46.47658103,47.08274647,47.86382223,48.52201423,49.12067495,49.81049052,50.42884646,49.72075057,51.59641407,52.08521847,52.67540045,53.2418929,53.73692675,54.69438203,55.13156669,56.02702743,56.52684797,56.83789467,57.25322264,58.31245157,58.95493683,59.50396335,60.13073796,60.65068354,61.02764965,61.74273044,61.86242007,62.66732493,63.12027247,63.47695951,63.62624938,63.90402148,64.2095358,64.45986843,64.82336791,65.27482618,65.63684715,65.99520737,66.35293237,66.44555273,66.88735376,66.85340261,67.38152403,67.6503604,67.99106602,68.27445467,68.49125051,68.66240951,68.69133104,68.91363004,69.17155584,69.28732636,69.53283764,69.81413164,70.0733669,70.41748459,69.05063429,68.92802148,71.00553154,71.27588499,
Montenegro,MNE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.49219512,65.92819512,66.21787805,66.60719512,67.20856098,67.90173171,68.42890244,69.07556098,69.64317073,69.96287805,70.20631707,70.61265854,71.03646341,71.36760976,71.41180488,71.70941463,71.84619512,71.61512195,71.71021951,71.28046341,72.03258537,71.91929268,72.1014878,72.10678049,72.09804878,72.23860976,72.58846341,72.98334146,73.21312195,73.6204878,73.69634146,73.76673171,73.62165854,73.69387805,73.58778049,73.56492683,73.44473171,73.34297561,73.28778049,73.14387805,73.39680488,73.58019512,73.96521951,74.05573171,74.20560976,73.98292683,73.83902439,74.33902439,75.13658537,75.14390244,75.9902439,76.08292683,76.3,76.4902439,76.33902439,76.60243902,76.54146341,76.68536585,77.88536585,76.68292683,75.93170732,73.82439024,76.18780488,77.58780488,
Mongolia,MNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.53104878,45.39268293,46.24741463,47.1062439,47.91719512,48.68314634,49.3344878,50.09,50.73919512,51.35997561,51.95058537,52.52021951,53.07282927,53.56714634,53.98763415,54.30097561,54.54841463,54.73578049,54.88617073,55.02704878,55.18487805,55.37304878,55.59402439,55.84541463,56.12060976,56.4167561,56.73780488,57.09285366,57.48034146,58.10202439,58.80119512,59.80473171,60.43070732,60.82421951,60.859,60.8925122,60.994,61.4145122,62.08307317,62.78953659,63.2104878,63.39170732,63.5402439,63.57536585,64.6302439,65.28073171,65.90219512,66.59341463,67.24609756,67.96902439,68.50560976,69.10926829,69.5002439,70.09804878,70.58317073,70.8102439,70.22390244,70.54341463,70.82707317,71.05317073,71.34902439,71.64512195,71.90073171,72.12243902,
Northern Mariana Islands,MNP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.39,61.671,61.972,62.308,62.592,62.958,63.331,63.711,64.076,64.475,64.831,65.196,65.557,65.988,66.434,66.85,67.278,67.653,67.903,68.123,68.302,68.479,68.692,68.858,69.062,69.231,69.357,69.48,69.614,69.784,70.038,70.362,70.762,71.156,71.533,71.938,72.442,72.947,73.573,74.262,74.9,75.419,75.934,76.505,76.789,77.307,77.688,77.863,77.938,77.903,77.8,77.688,77.566,77.452,77.377,77.36,77.392,77.47,77.51,77.844,78.03,78.16,78.531,78.808,
Mozambique,MOZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.197,41.5,41.761,41.958,41.656,41.792,41.835,41.953,42.1,42.267,42.459,42.581,42.523,42.724,43.211,43.821,43.923,43.924,43.963,43.914,43.987,41.643,41.677,41.596,38.897,38.984,40.951,41.002,43.691,43.889,44.337,44.705,45.095,45.675,46.086,46.546,47.121,47.8,48.212,48.837,49.476,50.259,50.879,51.383,51.855,52.322,52.748,53.255,53.799,54.4,55.04,55.733,56.46,57.189,57.965,58.711,59.455,60.148,60.79,61.306,61.39,60.268,63.011,63.611,
Mauritania,MRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.611,44.307,45.047,45.794,46.581,47.36,48.135,48.893,49.507,50.085,50.544,50.757,51.037,51.216,51.432,51.571,51.77,51.998,52.349,52.763,53.204,53.684,54.229,54.58,55.195,55.808,56.323,56.964,57.483,57.699,58.087,58.291,58.568,58.733,58.763,58.861,58.915,59.417,59.89,60.443,61.044,61.662,62.249,62.805,63.369,63.92,64.493,64.885,65.233,65.485,65.661,65.754,65.808,65.89,66.207,66.498,66.823,67.088,67.419,67.64,66.794,66.762,68.281,68.484,
Mauritius,MUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.46141463,59.56668293,60.44339024,61.1285122,61.50404878,62.0747561,62.1274878,61.74517073,62.09934146,62.70387805,63.73219512,63.90043902,63.87339024,64.29419512,64.41070732,64.61368293,64.38102439,65.13073171,65.59207317,66.32253659,66.77090244,67.40614634,68.08197561,68.54590244,68.77602439,68.8555122,68.99780488,69.28770732,69.56060976,69.67912195,69.40487805,69.95609756,70.05853659,70.10731707,70.15853659,70.32585366,70.32292683,70.40487805,70.60731707,70.96097561,71.66341463,71.76585366,71.96585366,72.11707317,72.26585366,72.43219512,72.43219512,72.57073171,72.57073171,72.88243902,72.96731707,73.26682927,73.86341463,74.01707317,74.19439024,74.35317073,74.39487805,74.51463415,74.41634146,74.23585366,74.17707317,73.6802439,73.51463415,73.41219512,
Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,34.986,35.23,35.449,35.643,35.681,35.74,35.831,35.941,36.085,36.301,36.638,37.095,37.608,38.355,39.197,40.079,41.022,41.979,43.002,43.703,44.331,44.72,44.84,44.974,44.807,44.568,44.298,43.902,43.569,43.515,43.575,43.54,43.636,43.648,43.8,43.804,44.005,44.2,44.3,45.06,46.17,47.205,48.176,49.601,51.073,52.469,53.652,54.687,55.715,56.714,57.787,58.859,59.87,60.816,61.651,62.324,63.163,63.914,64.464,64.995,65.216,64.782,66.037,67.353,
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.168,58.015,58.855,59.667,60.448,61.144,61.679,62.044,62.443,62.868,63.298,63.77,64.232,64.725,65.204,65.697,66.233,66.72,67.17,67.607,68.061,68.461,68.876,69.205,69.551,69.863,70.133,70.351,70.551,70.759,70.952,71.219,71.483,71.721,71.865,71.979,72.119,72.296,72.385,72.428,72.732,73.08,73.469,73.727,74.027,74.37,74.697,74.961,75.151,75.269,75.376,75.488,75.552,75.464,75.345,75.288,75.371,75.542,75.734,75.9,76.057,73.917,75.444,76.657,
North America,NAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.89288094,70.36741111,70.23220044,70.04987327,70.31258704,70.36644824,70.37747458,70.71372206,70.17572314,70.69416671,70.98505428,71.29061053,71.32588978,71.52918638,72.07932436,72.69327669,72.95284696,73.34903237,73.46984559,73.90761749,73.75486454,74.15473094,74.49410136,74.61944472,74.73635194,74.73594348,74.79562815,74.96363219,74.97224776,75.22652115,75.4361985,75.58781357,75.83797117,75.64647872,75.84298235,75.85546307,76.24409707,76.62535794,76.78194901,76.80478604,76.88503324,77.08834853,77.19193588,77.30027968,77.73433754,77.74623829,77.96904029,78.23953315,78.30385925,78.65471284,78.8169547,78.92343235,79.03222533,79.04112959,79.13565535,79.00362547,78.88001038,78.86880362,78.96079607,79.13341344,77.44980998,76.86576789,77.83276796,78.73282137,
Namibia,NAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.529,49.242,49.972,50.641,51.349,51.997,52.301,52.933,53.553,54.126,54.686,55.289,55.845,56.422,56.943,57.55,58.041,58.586,59.111,59.519,56.572,56.912,57.335,57.637,58.097,58.472,58.725,59.123,59.033,60.773,61.359,60.833,60.16,59.26,58.441,57.518,56.639,55.844,54.767,53.983,52.946,51.98,51.988,51.918,52.175,52.557,53.183,54.026,54.74,55.347,56.093,56.647,57.733,58.468,59.311,60.008,60.81,61.661,62.579,63.546,64.071,60.85,64.19,67.385,
New Caledonia,NCL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.341,53.068,53.795,54.531,55.287,56.066,56.871,57.688,58.503,59.3,60.057,60.785,61.413,62.1,62.69,63.239,63.751,64.236,64.702,65.154,65.601,65.987,66.51,66.972,67.419,67.843,68.239,68.597,68.92,69.221,69.526,69.82,70.143,70.504,70.897,71.314,71.75,72.204,72.677,73.141,73.574,73.958,74.278,74.5,74.713,74.867,75.016,75.181,75.398,75.676,75.992,76.315,76.615,76.867,77.053,77.206,77.359,77.504,77.557,77.262,77.049,77.113,77.698,78.766,
Niger,NER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,36.193,36.287,36.319,36.437,36.464,36.404,36.331,36.243,36.128,36.003,35.919,35.294,35.813,35.938,36.195,36.568,37.101,37.689,38.267,38.889,39.344,39.637,39.844,39.979,39.989,40.12,40.251,40.468,40.791,41.188,41.732,42.289,43.064,43.838,44.586,45.504,46.313,47.097,47.807,48.48,49.172,49.872,50.645,51.545,52.402,53.32,54.223,55.063,55.852,56.487,57.08,57.6,57.987,58.364,58.693,58.85,59.228,59.524,59.765,60.031,59.89,59.542,60.398,61.183,
Nigeria,NGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,37.207,37.427,37.606,37.806,37.98,38.221,38.355,37.497,38.642,38.946,40.008,40.606,41.273,41.831,42.489,43.054,44.186,44.847,45.348,45.738,45.959,46.309,46.437,46.442,46.339,46.193,45.953,45.89,45.834,45.83,45.733,45.483,45.587,45.783,45.748,45.87,45.833,45.96,46.148,46.609,47.143,47.549,48.02,48.618,49.148,49.538,49.876,50.381,50.748,51.08,51.315,51.49,51.688,51.827,51.94,51.939,52.189,52.397,52.669,53.009,53.072,53.455,54.079,54.462,
Nicaragua,NIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.399,47.289,47.981,48.752,49.586,50.647,51.579,52.348,52.865,53.35,53.815,54.219,47.957,55.023,55.401,55.774,56.118,56.126,53.533,50.828,57.953,58.278,58.685,56.851,56.126,56.4,57.558,57.329,59.833,61.884,62.473,63.31,63.672,64.093,64.549,64.869,65.215,65.523,64.111,65.892,66.36,67.028,67.95,68.749,69.51,70.374,70.958,71.197,71.404,71.499,71.761,72.033,72.435,72.551,72.792,72.899,73.18,73.389,73.879,73.764,70.766,70.478,74.463,74.947,
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.39268293,73.65268293,73.32390244,73.33707317,73.70414634,73.56878049,73.51292683,73.80414634,73.61268293,73.5395122,73.58560976,73.8095122,73.72707317,74.14390244,74.53682927,74.49878049,74.64707317,75.22146341,75.14512195,75.60609756,75.74317073,75.93439024,75.98853659,76.16414634,76.23317073,76.28463415,76.2704878,76.70512195,76.8902439,76.73414634,76.87804878,77,77.21707317,76.91658537,77.37512195,77.40463415,77.43560976,77.79439024,77.88292683,77.83658537,77.98780488,78.1902439,78.29268293,78.49268293,79.09512195,79.34634146,79.69756098,80.09756098,80.25121951,80.54878049,80.70243902,81.20487805,81.10487805,81.30487805,81.70731707,81.5097561,81.56097561,81.76097561,81.81219512,82.11219512,81.35853659,81.3097561,81.61463415,81.91463415,
Norway,NOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.5497561,73.5504878,73.44804878,73.07756098,73.59585366,73.72317073,73.99536585,74.06658537,73.94195122,73.66341463,74.08804878,74.17926829,74.34463415,74.44219512,74.75365854,74.81756098,75.0395122,75.38682927,75.41853659,75.41390244,75.67170732,75.86902439,76.01097561,76.06682927,76.22439024,75.91682927,76.24121951,76.08170732,76.2204878,76.5004878,76.53731707,76.98073171,77.18439024,77.15170732,77.6897561,77.73658537,78.1504878,78.14268293,78.32926829,78.28292683,78.63414634,78.78536585,78.98780488,79.3902439,79.84146341,80.04146341,80.34390244,80.39512195,80.59268293,80.79512195,80.99756098,81.29512195,81.45121951,81.75121951,82.1,82.30487805,82.40731707,82.6097561,82.75853659,82.95853659,83.2097561,83.16341463,82.5097561,83.11219512,
Nepal,NPL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.652,38.966,39.333,39.608,40.229,40.688,41.239,41.71,42.173,42.722,43.151,43.616,44.068,44.485,44.919,45.499,45.991,46.628,47.202,47.766,48.333,48.662,49.181,49.676,50.227,50.922,51.594,52.382,53.109,54.013,54.771,55.65,56.686,57.597,58.631,59.323,60.044,60.823,61.532,62.035,62.642,63.288,63.507,64.229,64.744,65.275,65.891,66.169,66.442,66.6,66.772,67.123,67.364,67.598,67.812,67.374,68.444,68.74,69.036,69.299,69.106,68.385,70.087,70.354,
Nauru,NRU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.924,58.005,58.023,58.099,58.167,58.255,58.385,58.62,58.633,58.408,58.449,58.427,58.405,58.362,58.31,58.251,58.215,58.144,58.288,58.374,58.471,58.555,58.635,58.694,58.658,58.598,58.591,58.625,58.725,58.9,59.102,59.312,59.518,59.761,59.954,60.063,60.07,59.985,59.86,59.701,59.574,59.482,59.427,59.359,59.346,59.361,59.409,59.49,59.675,59.852,60.074,60.287,60.533,60.701,60.834,60.897,60.996,61.101,61.238,61.393,61.527,61.331,61.93,62.109,
New Zealand,NZL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.23658537,70.98536585,71.23170732,71.2804878,71.32926829,71.22682927,71.12439024,71.47317073,71.12439024,71.47317073,71.27317073,71.77317073,71.82926829,71.66829268,71.92439024,72.2195122,72.42195122,72.16829268,73.0195122,73.06829268,72.82926829,73.62195122,73.72439024,73.77560976,74.37073171,73.82926829,74.12195122,74.17804878,74.42439024,74.82439024,75.37804878,76.03170732,76.12439024,76.43414634,76.88292683,76.73414634,76.78780488,77.33414634,78.08536585,77.8902439,78.63658537,78.69268293,78.84634146,79.14634146,79.54878049,79.85121951,80.04878049,80.15121951,80.35121951,80.70243902,80.90487805,81.15609756,81.40731707,81.40487805,81.45682927,81.61243902,81.65853659,81.85853659,81.70731707,82.05609756,82.25609756,82.20731707,81.95853659,83.00487805,
OECD members,OED,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.2146758,67.6239161,67.63473064,67.83222964,68.24083258,68.36362682,68.58220452,69.02510503,68.89140304,69.03851186,69.3365986,69.63645271,69.91841797,70.09520455,70.49736253,70.81305197,71.11954102,71.53521312,71.72260811,72.08787605,72.15225984,72.51855474,72.86850885,73.00462131,73.29770774,73.34623288,73.69565985,73.98286002,74.12840196,74.37508808,74.53856707,74.72157028,74.98031496,75.08295742,75.37160559,75.47229038,75.84752073,76.17918589,76.38492657,76.49444035,76.8195166,77.12074661,77.28336069,77.42603555,77.82614059,77.95398715,78.25013523,78.47294548,78.61463324,78.86705896,79.04730085,79.26859387,79.42988598,79.62492762,79.8766519,79.76194769,79.89142269,79.93105837,80.02817111,80.24507772,78.95804796,78.58862176,79.52156846,80.1615573,
Oman,OMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,35.429,36.386,37.413,38.498,39.628,40.791,41.975,43.177,44.395,45.624,46.64,47.868,48.717,49.964,51.228,52.511,54.448,55.524,57.037,58.328,59.601,60.802,62.049,63.192,64.272,65.281,66.168,66.979,67.718,68.393,69.012,69.584,70.114,70.608,71.072,71.56,72.023,72.463,72.882,73.276,73.643,73.979,74.276,74.521,74.82,75.07,75.354,75.596,76.124,76.631,77.184,77.74,78.187,78.633,79.03,79.346,79.581,79.748,79.864,79.946,77.763,75.969,77.911,80.031,
Other small states,OSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.32460116,57.75775984,58.1741626,58.11556222,58.60379196,59.33005427,59.53593471,59.77495112,59.95377002,60.14718927,60.52147611,60.74532021,60.97683714,61.33807502,59.84675633,60.34887228,60.63337221,60.77965332,60.74861717,61.07488249,61.90134665,62.15694919,62.59093521,62.76371317,63.2256221,63.47820359,63.81994862,64.25250391,64.40498648,65.13082816,65.02471238,65.02619168,64.98856543,64.9694843,64.75562857,64.84492971,65.19704631,65.19463857,65.02521574,65.10530652,66.43853654,66.61294993,66.81059934,67.00730813,67.2249688,67.55748405,67.83109579,68.16999016,68.5798273,69.06870042,69.56652484,69.93734369,70.39203181,70.80407901,71.09981622,71.47958306,71.77456905,72.12376582,72.42178504,72.65701164,72.50970978,71.76997193,72.90492487,73.56469451,
